Date,High,Low,Open,Close,Volume,Adj Close,moving_average,symbol,name,description
2018-12-10,74.08000183105469,69.01000213623047,69.01000213623047,72.93000030517578,267600,72.93000030517578,67.03088853624132,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-11,74.54000091552734,71.48999786376953,74.0,73.87999725341797,215300,73.87999725341797,67.17978220400603,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-12,78.36000061035156,74.55000305175781,75.05000305175781,77.98999786376953,258100,77.98999786376953,67.40978679251164,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-13,78.5,74.87999725341797,78.5,77.33999633789062,100000,77.33999633789062,67.61666615804036,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-14,77.9000015258789,75.5,76.0999984741211,76.69000244140625,296700,76.69000244140625,67.80183628627232,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-17,77.62999725341797,65.69999694824219,77.62999725341797,67.30000305175781,564700,67.30000305175781,67.79179962158203,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-18,69.5199966430664,65.58000183105469,68.63999938964844,69.18000030517578,639200,69.18000030517578,67.81901924282897,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-19,72.33999633789062,68.27999877929688,69.38999938964844,69.6500015258789,422000,69.6500015258789,67.85423044057993,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-20,70.43000030517578,62.20000076293945,69.54000091552734,65.13999938964844,1032200,65.13999938964844,67.80301853395858,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-21,65.98999786376953,62.0,65.0199966430664,62.529998779296875,1143400,62.529998779296875,67.70537001998336,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
2018-12-24,64.13999938964844,60.779998779296875,62.099998474121094,62.869998931884766,129400,62.869998931884766,67.61745418201794,ESTC,Elastic NV,"Elasticsearch is a search engine based on the Lucene library. It provides a distributed, multitenant-capable full-text search engine with an HTTP web interface and schema-free JSON documents. Elasticsearch is developed in Java."
