Date,High,Low,Open,Close,Volume,Adj Close,moving_average,symbol,name,description
2018-07-25,309.6199951171875,294.5,296.739990234375,308.739990234375,7075400,308.739990234375,313.06150105794273,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-07-26,310.70001220703125,303.6400146484375,304.8500061035156,306.6499938964844,4630500,306.6499938964844,313.1736673990885,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-07-27,307.69000244140625,295.3399963378906,307.25,297.17999267578125,5703300,297.17999267578125,313.10750071207684,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-07-30,296.1000061035156,286.1300048828125,295.8999938964844,290.1700134277344,6814100,290.1700134277344,313.2028340657552,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-07-31,298.32000732421875,289.07000732421875,292.25,298.1400146484375,5076900,298.1400146484375,313.270334370931,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-01,303.0,293.0,297.989990234375,300.8399963378906,10129400,300.8399963378906,313.23816782633463,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-02,349.989990234375,323.1600036621094,328.44000244140625,349.5400085449219,23215000,349.5400085449219,314.03100128173827,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-03,355.0,342.5299987792969,347.80999755859375,348.1700134277344,13656500,348.1700134277344,314.7196680704753,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-06,354.9800109863281,341.82000732421875,345.4599914550781,341.989990234375,8564300,341.989990234375,315.33583475748696,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-07,387.4599914550781,339.1499938964844,343.8399963378906,379.57000732421875,30875800,379.57000732421875,316.6443349202474,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-08,382.6400146484375,367.1199951171875,369.0899963378906,370.3399963378906,24571200,370.3399963378906,317.95050150553385,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-09,367.010009765625,345.7300109863281,365.54998779296875,352.45001220703125,17183800,352.45001220703125,319.088335164388,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-10,360.0,346.0,354.0,355.489990234375,11552000,355.489990234375,320.2385014851888,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-13,363.19000244140625,349.0199890136719,361.1300048828125,356.4100036621094,10463900,356.4100036621094,321.4363347371419,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-14,359.20001220703125,347.1000061035156,358.45001220703125,347.6400146484375,6986400,347.6400146484375,322.61666819254555,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
2018-08-15,344.489990234375,332.1400146484375,341.9100036621094,338.69000244140625,9101300,338.69000244140625,323.5200017293294,TSLA,"Tesla, Inc.","Tesla, Inc. (formerly Tesla Motors, Inc.), is an American electric vehicle and clean energy company based in Palo Alto, California."
